text,label
"This Guy Getting Run Over By Minnesota Vikings Is Painfully Perfect. You're a warrior, Bernie Beaudry.",sport
"Gregg Popovich's Second Condemnation Of Trump Is Just As Powerful As His First. “It’s still a disorienting situation.""",sport
Stan Van Gundy Calls Himself Out For His Past Use Of Term ‘Posse’. The Detroit Pistons coach should be applauded for identifying his own biases.,sport
Looks Like The Pope Just Became A Chicago Cubs Fan. Not a bad person to have on your side.,sport
"3 NBA Teams Reportedly Stop Staying At Donald Trump Hotels. They want ""to avoid any implied association"" with America's next president.",sport
"Columbia Suspends Men's Wrestling Team Over 'Racist, Misogynistic' Texts. The texts were ""homophobic,"" too.",sport
Of Course Simone Biles And Pals Would Crush The Mannequin Challenge. Champion meme-ing.,sport
"NFL Player Apologizes For Sitting During National Anthem. ""America’s not right right now,"" said wide receiver Mike Evans.",sport
Bosnian Soccer Star Pulls Down Greek Opponent's Shorts. World Blushes.. Pantsing is now an international sport.,sport
The Worst TV Sports Show in History?.,sport
"The Biggest, Sexiest GIFs From Bartolo Colón’s Time With The New York Mets. 2016 just got worse for Mets fans.",sport
"The Ryan Fitzpatrick Era Must End For The New York Jets. After a terrific 2015, the magic has ended and it's time to see what Bryce Petty can do.",sport
USMNT Calls For Respect Ahead Of World Cup Qualifying Match Against Mexico. The rivals will square off just days after the election of Donald Trump.,sport
"Detroit Pistons' Stan Van Gundy Blasts Donald Trump And Those Who Voted For Him. ""We should be ashamed.""",sport
Tom Brady Says Gisele Bundchen Told Him To Shut Up About Politics. The right call.,sport
Elect To Watch All 13 Of Stephen Curry's Record-Breaking 3-Pointers. Just wow.,sport
"Wisconsin Apologizes For Mishandling Fans Depicting Obama, Hillary Lynching. “We will learn from this incident and do better next time,” the school's chancellor said.",sport
"Rush Limbaugh Defends Harvard Soccer Team's Sexual Scouting Report. ""This kind of thing happens and it's largely human nature.""",sport
Now Curt Schilling Thinks Lynchings Are Just 'So Much Awesome'. This guy. Again.,sport
Trump Ad Blasts Hillary Clinton For Opposition To 'Redskins' Name. This will surely swing the election.,sport
Chris Boswell Looks Like Charlie Brown In Worst Onside Kick Ever. That's what you get for being too fancy.,sport
"Chicago Cubs Stars And Bill Murray Make A Real Song And Dance On 'SNL'. Anthony Rizzo, David Ross and Dexter Fowler joined the actor for a rendition of “Go Cubs Go.""",sport
"5 Reasons To Love The New York City Marathon. The New York City Marathon is the largest, most popular marathon in the world! There’s no weekend in New York City more electric",sport
HBO Cancels Bill Simmons' 'Any Given Wednesday'. The show didn't even last five months.,sport
"And Here We Have The Happiest Child In Human History. Euphoria, personified.",sport
Don't Expect The Warriors' Rocky Stretch To Define Their Year. Even a team this talented faces a learning curve.,sport
"LeBron James Sent The Classiest Message To Indians After Defeat. ""Use this as inspiration.""",sport
Bill Murray Had The Best Interview With Cubs President Theo Epstein After The World Series. Champagne everywhere.,sport
"Patriots Running Back Had ‘Unprecedented’ Degree Of CTE When He Died. Kevin Turner, who died in March at age 46, is the latest former football player to be diagnosed with the brain trauma disease.",sport
Kobe Bryant Says 'You Know' Who He's Supporting For President. Who could it be?,sport
Cubs Crush Indians To Send World Series To Game 7. One of the teams will end their drought on Wednesday.,sport
Cliff Avril Is Winning On And Off The Football Field. He's using the gridiron as a platform to help those who need it the most.,sport
"Mets Pitcher, Who Starred In Anti-Domestic Violence Ads, Charged With Domestic Violence. The #NotAFan campaign pulled the ads with Jeurys Familia from its site.",sport
"The NCAA Is Really Not Going To Like This New Ben Simmons Doc. ""The NCAA is really f**ked up,"" the former LSU Tiger says.",sport
"Seahawks Player Hugs Ref After Fumble-Return Touchdown, Is Promptly Penalized. All you need is love.",sport
"The 'Lion King Cam' Is A Sports Thing Now And It Is Glorious. Move over, kiss cam. There's a new schtick in town.",sport
Jose Fernandez Had Cocaine In System During Fatal Boat Crash. Authorities don't know who was driving the vessel.,sport
"Bill Murray Belts Out 'Take Me Out To The Ballgame' As Daffy Duck During World Series. ""I want you to spray it and don’t say it.""",sport
"76ers Apologize For Not Letting National Anthem Singer Wear 'We Matter' Shirt. ""The wrong decision was made.""",sport
"Michael McQueary, Penn State Whistleblower In Sex Abuse Scandal, Awarded $7.3 Million In Suit. He ""should not have been a scapegoat,"" his attorney said.",sport
All This 108-Year-Old Wants Is To See The Cubs Win The World Series. The team hasn't won the championship since 1908.,sport
"National Anthem Singer Says She Was Pulled Because Of 'We Matter' Shirt. In a statement, the Philadelphia 76ers didn't exactly deny it either.",sport
Orlando Magic Dedicates Season Opener To Pulse Nightclub Shooting Victims. The team raised a No. 49 banner inscribed with the names of those killed.,sport
"MLB Commissioner To Discuss Chief Wahoo Logo With Cleveland Owner After World Series. “I know that that particular logo is offensive to some people, and all of us at Major League Baseball understand why,"" Commissioner Rob Manfred said.",sport
Russell Westbrook’s Reaction To An Angry Fan Flipping Him Off Is Absolutely Perfect. Too good.,sport
Grant Hill Says He Would Have Loved Playing In Today's NBA. The five-time All-NBA player discusses how point guards and big men have reversed roles.,sport
Michael Phelps Secretly Married Nicole Johnson Before The Rio Olympics. How did we not figure it out?,sport
What America Looked Like The Last Time The Cubs Won The World Series. As if you needed more proof it's been a while.,sport
"Seattle Seahawks' Richard Sherman Dresses As Harry Potter -- And It's Awesome. “Um, well, I’m definitely a wizard.""",sport
"A Man Who Paid $150 For A Shot At His NBA Dream Just Torched The Warriors. For Jonathon Simmons, dreams really do come true.",sport
Cubs Fan Receives Gift Of Front-Row World Series Tickets After 71 Years Of Waiting. The 97-year-old was at Wrigley the last time the Cubs were in the Series -- in 1945.,sport
This Might Just Be The Most 'First Take'-y Poll Of All Time. You already knew this poll was coming out after the Warriors lost.,sport
The Best NBA Rookie You've Probably Never Heard Of. Brooklyn Nets first-rounder Caris LeVert is setting up for a strong rookie campaign.,sport
"Senators Want The Women's U.S. Open Moved From Donald Trump's Golf Course. The USGA should relocate the event because of Trump's comments about women, the senators say.",sport
"Here's Why You Don't Bully A Poker Pro With 27.8 Million Chips In The Pot. ""You're being abusive to me.""",sport
Referee Kneels During National Anthem In Solidarity With Player Protests. The North Carolina official has yet to be named.,sport
New York Giants Release Josh Brown Amid Horrifying Abuse Revelations. The placekicker admitted in 2015 to physically and emotionally abusing his then wife.,sport
Even The Lions Outside The Art Institute Of Chicago Have Cubs Fever. Sports fans can be such animals.,sport
James Corden's Sisters Hilariously Overtake A Busy NFL Locker Room. Uncovering the naked truth about American football.,sport
Chicago Cubs Head To World Series For First Time Since 1945 After Dodgers Blowout. Curse be damned!,sport
"Trans-America Record On The Horizon: 3,100 Miles To New York City Hall. Ultra-runner Pete Kostelnick hit the road on September 12th, his 29th birthday, commencing his journey from San Francisco",sport
"What Winning Really Means. Yesterday, I led a workshop in large part about identities and what framework or lens we use with which we view the world",sport
"'Wild Thing' Charlie Sheen Wants To Throw Out First Pitch For World Series. ""Major League continues to be the gift that keeps on giving!"" he says.",sport
N.Y. Giants Keep Josh Brown Out Of Next Game After New Abuse Revelations. NFL re-opens investigation in domestic violence case.,sport
"Giants Kicker Josh Brown Admitted To Domestic Abuse, According To Police Documents. ""I have abused my wife,” the kicker wrote in a journal entry.",sport
Curt Schilling Says He'll Run Against Elizabeth Warren In 2018. But he hasn't talked to his wife about it yet.,sport
"Everyone Went Nuts When Goldberg Returned To 'WWE Raw'. ""Gold-berg! Gold-berg!""",sport
"Dodgers' Adrian Gonzalez Refused To Stay At Trump's Hotel In Chicago. “I didn’t stay there,” the Mexican-American first baseman said. “I had my reasons.”",sport
"The No Fun League Made Its Dumbest Celebration Call Yet On Vernon Davis. Rules are rules, unfortunately.",sport
"Ryan Lochte Doesn't Know What Yom Kippur Is Because He's Ryan Lochte. Uh no, it isn't Canadian Thanksgiving, bro.",sport
12 Weird Sports Rules You May Not Have Heard Of. Including one that allows fans to use social media to boost a competitor’s performance.,sport
Bears And Jaguars Fans Fight Viciously Over Pretty Much Nothing. No good can come of this.,sport
"Bills Fans Kneel In Solidarity With Colin Kaepernick Before 49ers Game In Buffalo. A group of protesters supported the quarterback outside Ralph Wilson Stadium, while other Bills fans told him to ""shut up.""",sport
Wisconsin Badger Nigel Hayes Calls Out NCAA With 'Broke College Athlete' Sign. The poster directed viewers to a Venmo account.,sport
Sport and Society for Arete - The Cubs Quest.,sport
Dak Prescott Has Earned The Right To Remain The Cowboys Starter. The rookie quarterback has taken the league by storm.,sport
"Martina Navratilova: Sports Governing Bodies Must Take Responsibility For Human Rights. The tennis legend challenged FIFA and IOC officials to be ""leaders"" against abuses.",sport
Nevada Legislature Approves $750 Million Tax Subsidy For Las Vegas NFL Stadium. It's the largest stadium subsidy in American sports history.,sport
Let's Take A Break From The Election To Laugh About This Russell Westbrook Quote. Every Warriors-Thunder game this season is going to be awesome.,sport
"Auston Matthews Scores Four Goals In His First NHL Game. ""It's pretty unbelievable.""",sport
"Chinanu Onuaku Shoots Underhanded Free Throws Like A First-Grader. It's actually called a ""granny.""",sport
College Football's 5 Unexpected Heisman Trophy Hopefuls. You don't want to miss these guys.,sport
Stunt Biker Danny MacAskill Turns Scotland Into The World's Most Incredible Obstacle Course. WOW!,sport
"Progressive Groups Fight Vegas NFL Stadium After Nevada Senate Approves $750 Million Tax Subsidy. Grassroots groups warn lawmakers ""there will be consequences.""",sport
Curt Schilling Says Trump Eyeing A 10-Year-Old Was Totally Normal. The Fox Business host's side-eye really says it all.,sport
"LeBron James Says Locker Room Talk Isn't What 'That Guy' Thinks It Is. Extra points for referring to Donald Trump as ""that guy.""",sport
"Tom Brady Does Not Want To Talk About His 'Good Friend' Trump's Gross Comments. A reporter asked Brady about Trump's idea of ""locker room talk.""",sport
